Study      Run             vconst_corr                vconst_2                vconst_3                vconst_4                 vconst_5                vconst_7                 ah_corr               ah_bolus                slm_corr       efficiency_factor           tidal_mix_max      vertical_decay_scale            convect_corr            bckgrnd_vdc1          bckgrnd_vdc_ban          bckgrnd_vdc_eq        bckgrnd_vdc_psim                 Prandtl   outcome
    1       82      0.8051801159033656     0.06996540291519422      0.3140340621117502      0.1372496327152476      0.02991288161655474      0.3777602844328309       0.887131866940763     0.1647774071574936      0.4324796462392745     0.06900841533853155      0.8914426185953845        0.4315700139850379      0.0786513112200838      0.7333488659467549       0.4930080529095399       0.566695920288718     0.04705115122099718      0.3201879938456437         1
    1       83       0.671586865596732      0.7302045525982976      0.9498885288149016      0.2741129639092833       0.8213635727970137      0.9904504732785022     0.04588867937240543     0.1151009094590942      0.1683432772716818    0.009519898897916493      0.8238032215352481        0.5328302034073406      0.6034781022450059     0.07642509682207473       0.2408446441520937       0.438137699802044      0.8661150934717929      0.1090188212886763         1
    1       84      0.5794017784116376      0.5101605628785263      0.2218748013346663      0.5554859384726216       0.6890320578564165     0.07646016590685274      0.2490881338430983     0.2651306952918983      0.8934724465555822      0.5445386647220909      0.5107092085604866        0.1275229174074614      0.6665176699442479      0.9438911360688508       0.6068178262341665      0.9891294641976452      0.1881989806502437      0.9072117545603153         1
    1       85      0.9773051679160238      0.5972177399348261      0.3090784820132992      0.9835144243720506       0.2794997818185948      0.9003348322132499      0.7601576566993673     0.2049498797394335      0.5643390680391652      0.7554810121655464      0.8623973530225664        0.7031690789089124      0.5545443350229309        0.32793200349875       0.8292219729524934     0.05498840257189133      0.9777086737772657      0.5047563558897107         0
    1       86      0.4730988714818119      0.9791956145316363      0.2563435013988056      0.0119558514160518       0.5531948514994131      0.5547622300904348      0.5831264475218227     0.9225510486104113      0.4682775983677453      0.7685336177056242      0.9134890214604739        0.1837611396137315      0.8393400672887866      0.2858044673274788       0.9070197269643864      0.4617652572600895      0.6351964888447481     0.02107425353282856         0
    1       87      0.5080784285518651      0.5689522842811938     0.01098828599270847      0.3516618256780526        0.895744628384192      0.6824881916218954      0.9984589496692126     0.4383826702910786      0.3004045794472202      0.3380914797282054      0.1798094254517411        0.2290322710514172      0.1887104397807788      0.8441929459804669       0.3907627670560032      0.2831389478149099      0.5000864993806722      0.3070065807486471         1
    1       88       0.482891238698115      0.9179508467062584      0.5700381516000359       0.466117170053379       0.1127348698054751      0.9264289114352626      0.2573351143160835     0.1252653192599407      0.4268027984032718      0.9954094161046669     0.02807238726462755        0.3006121192787153     0.01134624833939597      0.6066094968519692       0.6966400274567098      0.4448919249323404      0.5212618000676028      0.7321272376032236         1
    1       89      0.5499418850160308      0.9886039250504433      0.3815338502819132      0.6014244664162914       0.1311956272551066       0.208842440474675      0.8098480329887632     0.9288021186664184      0.6899692172288067      0.6679659504314057      0.2048413537300399        0.6251134967651322     0.04685057740943092      0.5430815708694151       0.1038493526362193      0.6111933421485851      0.7031751662816129      0.3723348366394122         1
    1       90      0.6299261700361967     0.00899436548869643      0.5798330479805979      0.7540402909003509       0.3249196683030783      0.3648200930859376     0.09378154349073561     0.6964639239866908      0.0742784108203422      0.8161836977220244      0.8440583330773128        0.5788369180026671     0.09985311009222642      0.8122969887077084       0.8582797732488771      0.6048155119720225      0.5273962125906514      0.3803902036083552         1
    1       91      0.6930582498704704     0.05834421087832501      0.6964379620039836       0.474131481425785       0.8681948960021449      0.8099911908955417      0.8903171447015161     0.9849344813251972      0.3510778104058571      0.4349438487448626      0.1314959410940194        0.1402736920695234      0.7104614352548703      0.1126053711283021       0.6333210187990012      0.4423304191027354      0.9654425705524369      0.9506727937906464         1
    1       92      0.9177811001414538      0.3128222434367571       0.620248792536505       0.387047134004792       0.4433841255079541      0.8937019408577019      0.5003723820322193      0.554762873667965      0.1660146741144773      0.9119345984757982       0.409331400009493        0.5630115861900978      0.3215299621483104       0.476438823939922      0.08498435042048288      0.4861947748564287     0.06726210096126629      0.8636097419502524         1
    1       93      0.9697996562579647       0.691415996369647      0.5260290758166877     0.08236378074313204        0.104676014997272      0.7894024331846999      0.8054335706957824     0.6311102012961378      0.5971286294580851      0.2919826825912525      0.4132477798550908        0.6544707251376369      0.8730859403589016     0.07874908438599151       0.5705247489308628      0.6394295153841895       0.678006861695192      0.9910405197077328         0
    1       94    0.001254433155473736      0.9358952511787518      0.7696105507267123      0.7926170418439952       0.3531927945506242      0.6674483025097289       0.816139844537247     0.9641801330506699      0.7112454757896356      0.5840916875840372      0.1652946413986178        0.8093501967895362      0.2876081259158026      0.9918668700252764       0.8899274672963657      0.5300992809947477      0.8982295120380716      0.8802784127351414         1
    1       95      0.7678143259176674      0.8626663928463435     0.09582813632700385     0.09542768238526252       0.5108328313114018      0.2037555107070754      0.7897353706169978      0.794024331724116      0.1198170345405944      0.9441592990550109      0.2595820772978995        0.2753177417571553       0.771614502158223        0.74686666493718       0.4081337111277712      0.9378593999064631      0.1790986903516265      0.7752964581854435         0
    1       96      0.8424682975953652      0.1261991555556758      0.5893267150321562      0.6435898007359356       0.7119360807429379      0.5455646751758954      0.3624421626394097      0.375019888252589      0.6270919642980314      0.2612186163379294      0.1459911973228575        0.2930034914248003      0.1943870991998766      0.9563902144617815      0.06655354179286709      0.3874237032309692       0.358484927615306      0.2034581273897655         1
    1       97      0.3819920103311435      0.9517345434869641      0.0922091049193922      0.9240311115967214       0.1987905947388046      0.6412327064252976      0.1173149679347666     0.8758362924705984      0.6322731834124877       0.447458085773461      0.7536777329062008         0.260018258931167      0.5630172363094365      0.6198290507451425      0.03742619509575888      0.7201330852242084      0.7578400884224619      0.4318457520929062         1
    1       98      0.9788272359874101      0.1413868462796219      0.9515468017120536     0.09010547549308588      0.01687431344503744      0.2567405497771688    0.007820521152785255     0.2966040027896977      0.7389428331439073      0.9754250253524838      0.4722257623487773        0.1335565927037452      0.4690966527715015     0.09138898447725094       0.4879266648501572      0.4043878801981919      0.8337865472512527      0.8584346980037583         1
    1       99      0.9500458338310839      0.2690549597842619      0.2785547299983187      0.6262700907058186       0.8596630799532351      0.7126927861723945      0.2387481355069516     0.8470785726417994    0.005325609362787671      0.3595301954709511      0.2733768950022447        0.6499895730249895      0.1083892321589196      0.9013324467801592       0.1664539837200815      0.5852722798086082      0.6242973820138206       0.441298075271253         1
    1      100       0.559647826217891      0.2119790997188021      0.6940736993215978      0.1507179776193678       0.1265376261202619      0.1625452213649017      0.2542312209468542     0.8128824676011897      0.9256247026406023      0.9014385106210183      0.6138461750854428        0.2658091400530086      0.4073084888268366      0.7271836044460845       0.8705126716820006      0.2308882497160488      0.6622402053326368      0.1766937937574564         1
    1      101     0.08603126922389494     0.07776061425813371      0.0588959037222796      0.4363459720651413        0.331509511382319      0.7717291082475438      0.6722495300630625     0.2933450783732244     0.05120803623770674      0.6432129531102773      0.1748576626867159         0.836967313889828      0.3955644875519082      0.5614367445232347       0.2798245976394456      0.6319736683314355      0.1956633812916051      0.9988201442510924         1
    1      102      0.5858760413558534       0.532937960117124      0.7446647551738553      0.9458122232295056       0.4107667122799386      0.6550214411483871      0.5193460718159461    0.05259608025533251      0.2034527921531764      0.1342723907540656      0.8686578660155647        0.5201604559771821      0.9713573859176702      0.4621819994671064       0.3553266045301118      0.4109299079126989     0.08040392027469352      0.3980835052168308         1
    1      103    0.008640804359068473      0.4325230458828931      0.9982628346058644      0.1101701262833861       0.6710085245728907      0.1708075946183979       0.207668858127565     0.7030762603765147      0.6111801656027739      0.6326723303451823      0.9483081467798912         0.669069005520497      0.9201493658293557      0.2708585116197355      0.04825936385637356      0.8261944224527624      0.7378049318549327       0.733418989308282         1
    1      104     0.04939971182159045     0.04927002013816188      0.7592164224608697      0.6645195157241283       0.7740612231130298      0.8639788690786292      0.5967923950106423      0.879419572206421      0.5878732304942484      0.2128544856574283      0.3097005329806254        0.5881911019044411      0.6718510956826828      0.4379207030158593       0.0830065030617536      0.8781775338432959      0.1066930418174403      0.0855589542977719         1
    1      105     0.07647445794039717       0.710955665832282      0.8837877778194121      0.1229968210281287       0.9052775766972142      0.2361931500788261      0.3670332572280637     0.7815910069013221      0.3445649086329569      0.8173507494127584      0.7126813969005728        0.5490262946670151      0.8511873316006838      0.3068646466734612       0.2053982152732917      0.6457441791322911      0.8832856167224236      0.7522488942085248         1
    1      106      0.2905910480457048      0.4660871840534835      0.2143779183168792      0.4506252648878015       0.5243720979158146      0.3962428048602306      0.3309212911097953     0.8615277010766376       0.824471457861364       0.313369332832129      0.9028753513328007        0.4933532644735857      0.7993740857048478      0.2212268727935023       0.9576148330906613      0.8444401695043781      0.4189552023489442      0.5852932868499516         1
    1      107     0.06943847995458377      0.1174200290257836      0.1928794902594139      0.1932869639920278       0.1200901040781496      0.5730271960155936      0.3233647664491501     0.7058693941242786      0.8075836458010599      0.7000054839287058      0.8458738181908201        0.5343973082917122      0.4621616923496024       0.629270680309532       0.5084037871966656      0.6248568823444657      0.2895780118285782      0.6646562163006617         1
    1      108      0.3758364381152206      0.3792741045433407      0.4145109213914516      0.9006700869998895        0.703177177920265       0.412277740928241       0.489939864348465     0.1296039495759437      0.3189429274423876      0.9332064504101355      0.7186979340725682        0.1714544473008977      0.8091357200859218      0.2630831686857467       0.9126395770956555      0.5433408124605194       0.939294576456046      0.3120937654334638         1
    1      109      0.9150034475075598      0.8899883694209469      0.8094326399603031      0.7608668415186306       0.6880138190941781      0.2628600867891995      0.4517830743118086     0.2877754150579373      0.6211621184458233      0.2710753135654765      0.7611175563134668        0.7342150748461589      0.7899582695798018      0.1676962390943017       0.3338852456085281      0.6733673514901765      0.2390103967381745     0.07837351469012599         0
    1      110      0.3359945251270094      0.8546289842782749      0.7206346777953311      0.1302963573459743       0.3074166957638227      0.2869733768683444      0.5241425737363493     0.5097637211567618      0.3133938773237686      0.9187920030154703     0.08939135662383503        0.0261841324183883      0.8557325866978823       0.793399919268106      0.05983581111973359      0.8144842198092698      0.1679141657478694       0.371605754908847         1
    1      111      0.5241301293937594     0.01745243175731351      0.9229321322908315      0.7278691964482682       0.5946227069814793      0.7044749305661148      0.9250704046882069     0.1707891682576802      0.6489566786615696    0.002014785300060693      0.6966464535837682         0.917204024437039      0.1810278592644156     0.05678038860076211       0.5729459775663499      0.7357565342345173       0.259846523248901      0.9667210648599495         1
    1      112      0.5633141070138663      0.7119045833216257      0.5847260300859085    0.005493192637287495       0.9495424753727599       0.779610110354972      0.1281518436075809     0.3486965038930066      0.2628785575364924      0.3429775879110417       0.217987854173407       0.03907861669366765      0.5153416284256512      0.3726684603452062        0.121013111471095      0.1742245000334353      0.3621460733689471      0.7489730082504038         1
    1      113      0.4303240368582515      0.2556006537931454      0.7630584595052319      0.2084707748571721       0.9593912696064865      0.4661388538506193      0.2763201039439688     0.1731402433710173      0.5781530691142609     0.02577721130025263      0.4322283434603985        0.2505517956981849      0.6496226571125185      0.8054387646507368       0.4195013573988238      0.2418516787131214      0.6165246599806576      0.8306427624283566         1
    1      114      0.3246618680591281      0.8087965021957644      0.4389095623899872     0.04652461290695808       0.5735555365616973      0.2756375849324589     0.02516614464111626     0.7877894175795114      0.8051434724074271      0.3637287666633104      0.7940992303115006        0.1542535896193133       0.503439006038631      0.7561791488629145       0.5859283287388584      0.6579255555627039      0.2355322907264862      0.9601018427922908         1
    1      115      0.8682612520940085      0.9093683886574582      0.7737567401051315      0.7026015809142135       0.3402486190794864       0.135939873497571     0.07436383320924102     0.3342983059481615     0.07831167672864266      0.1945358575399344     0.04190429035548328        0.7586837655657696      0.5174063773010857      0.6776147231938214       0.7397661699641807      0.9727056441544037      0.5791331418686444      0.4949475665563821         0
    1      116      0.9023170834601236      0.3961957551202634      0.2243731105855356      0.1437713877621314       0.7064877795029639      0.2541530530097791      0.9923512875969108     0.2584233738081013      0.9500309361403602     0.05445251464196998      0.2227471612445596         0.507683229397258      0.8779137188038375      0.3925598092286641       0.8494369011449938      0.4242976264808224      0.3906635628573389      0.2700858225024098         1
    1      117      0.9907474172767252      0.6118564375094139      0.2024246803924648      0.2314007479542246      0.04909512827224616      0.1735472924399397      0.3347433139738213     0.9186307423385895      0.4358088743575435     0.01214369723521587         0.6422185002658        0.5394113699879703      0.6247223053360358      0.2787047052807692       0.6871707421158337      0.0299483764037076      0.9565255070920102      0.5927595620522172         0
    1      118      0.7047644125465822      0.8282533254694298      0.4546224813106367      0.2358308374480758       0.7527585113434018      0.1001372966967109      0.2035206203051429     0.5114958669860952      0.4106460359891773      0.5705827776653071      0.9651008272271914        0.2782232694599467      0.5345522611233819      0.6721975445359325       0.8621296081071099     0.01016246164217591      0.7139275988175845      0.2458964806683879         1
    1      119      0.7496663065239166      0.2274094633628718    0.001181093931922482     0.07229528896536472       0.4998995987517346      0.1410086573373216      0.6700438306886807     0.9985064845144128      0.0302959726140317      0.9605728687860796      0.4721906242840406        0.8731038048863411      0.2334973655253028       0.274365534060376       0.2678556823844297      0.5073570464608362      0.4673920952883135       0.934694260755916         1
    1      120       0.781873577415374      0.3632613843811365      0.1188122429600399      0.6698444515841807       0.1639717864532334      0.4233822350467866      0.6518114992883056     0.5422613848789801      0.1161654179902851      0.1242334482764515      0.3188533834104116         0.766789038373261      0.4856389256737506      0.6904757820406101       0.2948314748342252      0.6866341334056213      0.2748411271358944       0.575015748937666         1
    1      121     0.09830030518351122      0.9141770818775209      0.8395364962932137      0.2778251612546026      0.05064447709980111      0.1228752687573433     0.08078602742429616     0.5852287708419479      0.3877475061660839      0.4803465499814289      0.8955123096187082        0.4663651598746785      0.4467354575573053      0.1398881479062968       0.3203591129975393      0.3106807108813276      0.2290009554876532      0.4542680497449409         1
    1      122      0.2479171663044124       0.249633703503706       0.642273373878561      0.5120686520473101       0.5319208508719587       0.584409841708839      0.3053189842521937     0.3083970913741117      0.9064816763404653      0.3042172691539033      0.4999180554399371        0.0830275770302655      0.6580091815894573      0.8360514909624019       0.1527013394800532       0.336783674843092      0.8109020662713899     0.04125565917412233         1
    1      123      0.1793630555504933      0.4040921481183937      0.4167801225700209      0.5977724194927658       0.9055772985085948      0.7512179050491088      0.8655770351709281     0.1863327701239743      0.1103664382024565      0.3723106584576373      0.7018234024548696        0.7448251237821144      0.2724178906090351     0.03283534252550453       0.8272680333763776      0.2614785661080128      0.3224075416917913      0.9200818669645945         1
    1      124      0.3716941284481436      0.3051456624900715      0.6085350070898939      0.4034264038329841       0.1828330053145894       0.956845469138999       0.929040541255381      0.222592599318725      0.8451239820142897      0.7779375624506631     0.05704456026044985       0.04981316528929811      0.9878307834177071      0.7830732346357157       0.2857591397814556      0.1022999573628315      0.3024308033675576        0.22931520923998         1
    1      125      0.7588670001740361        0.75256386869587     0.08546592051603108      0.9279654258487022        0.729706400336646      0.6955303089343943      0.6310808057508742     0.5341987355237102      0.4021233726137629      0.3224826621499637      0.4507209813804366        0.1561003988104251      0.7357163530257014      0.6883227787122855       0.1883661528881122      0.7963188425404951      0.6605495008575316      0.9162863114758187         1
    1      126      0.9373115348746069      0.5258006862028399      0.1853450518541245      0.7491363194072619       0.8504864431581356      0.3930211995094497      0.1619233607586163     0.8250451025604788     0.07126418017885751     0.08148300986504182      0.2844310899497941      0.002434601522206019      0.1363147801486775       0.844958487958906       0.1924742594878707      0.3025277091824036      0.1583793954134712      0.4903552980873631         1
    1      127      0.8176848732866346      0.6805690300896661      0.3202770185204119      0.4677482995760834       0.3466476404858339       0.232796650685163      0.2915502365225823     0.1902478044322278      0.5710484184971493      0.6224636515563664      0.2525826262219602        0.3626256580943138      0.1554479921120219      0.8923212072204074       0.4701851101708598      0.5824679854688132      0.3498104270431213      0.6990328273127994         1
    1      128       0.456781446994541      0.3230672227736149      0.6742552531689096      0.3419219724057863         0.66191942590651      0.5003088225507074       0.603368649748154     0.6240993579603835      0.4781012836623834      0.8032432132659273      0.9952591655775905        0.3319254752584836      0.1289132627684416      0.7976662279753429       0.8124745827517472       0.460337286893951      0.6075133151284213      0.6294831921566381         1
    1      129      0.9458906277884833      0.1940522848395631      0.3950199038682816      0.5593838872375071       0.6405663837200135      0.8807209581317794      0.8580984765392108     0.4573881782979394      0.9595838174974133      0.5187413093090679      0.8145874887226253        0.4949408903459294       0.774003904821196      0.8768698802968073       0.1821197422738705      0.7597965441333751      0.4786241164741417      0.5830292516426805         1
    1      130      0.9253432239987888      0.3385944763431326      0.7867513812082406      0.8690509168780409       0.8756769992385267      0.8667831005308674     0.05106522444144099     0.8212188549973588      0.4990820432094754      0.3098580679623411      0.5618102639253872        0.9505945168694275      0.1662751896475028      0.3678025180241093       0.5584097834821377      0.6798875836500278     0.02005485396107866      0.4653131529662966         1
    1      131      0.4451762142410088      0.9904427375967821      0.8180595337659017      0.5874113941125365       0.5410933981390876      0.4322644189789167      0.1394585333842163      0.381173902281767      0.8734013085369952      0.3895122503021008      0.6325758200695014        0.1161968305642303      0.4031967293277073      0.8669835349040417       0.8786781291425642      0.1552910896561419      0.1242949211607791      0.5682751219719648         1
    1      132     0.08169682368429171      0.7993295260886145      0.4992628916373684      0.3119611471374002       0.3046552860747195      0.9199259815931632       0.481232418686462     0.4618834637428841      0.4558389535070294      0.9913769781809404      0.7107464960517569        0.6186341144532587       0.451186251155256      0.2348360137224922       0.1688317430619564      0.1356457209408594       0.374495651663488      0.3338820713986126         1
    1      133      0.2332282064935296     0.08944271218626657       0.920091002002462       0.956944611902711       0.4879164725852509       0.497787460761093      0.1104689054462748     0.6023689395709273      0.5482946037056132      0.8908430545306247      0.5355738447500497        0.3988234910130915      0.8370269297234093      0.1970591794583015       0.6618358568857527     0.02535202017752454     0.09405472705580502      0.1130958394651922         1
    1      134      0.6985616450029839      0.7496519056523944      0.1348899439766279      0.8967768996824614        0.368484680813789      0.6031585545809421      0.5072876034123409     0.7757747596233255      0.6714615860320111      0.6344265659171571      0.3054454893598126         0.788915680802893      0.9402043798705563      0.2426776725397859       0.9932772226372941      0.5252315636426728     0.06397511269767872      0.7692648378394855         0
    1      135      0.2071450637808691      0.5655039066345328     0.01901364046821578      0.5710644989675429       0.6829016377088718      0.4078822615039017      0.7662873391359528     0.4410986968303203      0.1930658954066328      0.2510121425212775      0.6235286308749993        0.6735629484393738      0.5585604377116802      0.4506427990945263       0.8373229513164714      0.3976697480073199      0.8417429046679495      0.0950601716978579         1
    1      136      0.8299848792194907      0.1787561905208147      0.7122294851320071      0.5923654167550719       0.4135836540811902      0.7623640722957337      0.6266880202624533     0.7523477705894038      0.6808826409435521      0.7939113642774627      0.1998706637894631        0.9224353751581577      0.8289862134623238      0.2303771404898725       0.4988151780083879      0.5217761170558839       0.951901378777499     0.05612126963290696         1
    1      137      0.5748375398805365      0.7226655232551922       0.979289894081497      0.8762427776870835    0.0008583829272538424      0.3172254807057066      0.7769879169710395     0.2375875761473758      0.8787266796946318       0.405012408099396      0.8598164147309338       0.08660735502683869      0.5682758246263903      0.9493903023850484       0.2453010634583835     0.01824998263166182      0.4730286223969112      0.3422456138883718         1
    1      138       0.143717591838342      0.5733674944986383      0.6540922660859199       0.629329476872873       0.7565881562458041      0.8405698236530751      0.3518173751356598     0.6104230601262923       0.835696949918444      0.1706284872825361      0.9571968955427615        0.4587254375038254      0.1207971130665909      0.8171731504611671       0.7851273636268969       0.915191651860045      0.2148783388107808      0.5273585580198819         1
    1      139      0.8498742373918907      0.5844597931899544      0.1611037816554825      0.8236530592768557       0.3652437746085019      0.5192582045759385      0.9491888356731377    0.08393741978668712      0.5220970816172971      0.7313405258050707       0.577883679422343        0.8607525928618595      0.3466602108583579      0.6558541289401344       0.6712476159937474      0.4828173394612451      0.5109576654193613      0.6252674067625776         1
    1      140      0.6210896731768217      0.6480569489998743      0.7228533453657292      0.2126473602476633       0.1554590896651563      0.6351970061789163      0.8392424896320638     0.9821606274163869      0.7634055023146277       0.692677372716005      0.3832701850579017        0.4234897863792462      0.4382824622715513      0.5878139114757587       0.7470198341658235      0.4704576013609767      0.6762410147917561      0.1631185250925935         1
    1      141      0.5119473973276197      0.6714757245628992      0.5381539892301791      0.2688589918284884       0.2625000332055303      0.3093557695405454       0.724382113382065     0.3542055978038762        0.48413195255109      0.4261750515007103      0.4467616518972338        0.9977182060700014      0.3557923893185539      0.9526381484219909       0.5978463642635486      0.2140067425711701      0.9481570096906379      0.4566627671657544         1
    1      142      0.6493660315496123      0.1676273613172169      0.1293631381445771      0.4081770997145213      0.06616620595127137      0.6599117046157416      0.7421373064345164     0.4068145348043699      0.55
